"Name","Version","FirstDate","FirstBucket","LastDate","LastBucket","Description"
"acnet-glsl","1.0.0","2023-02-06T12:02:33Z","HUMORCE/nuke","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","ACNet (Anime4KCPP Net) re-implemented in GLSL for real-time anime upscaling."
"ACNH-design-pattern-editor","0.9.5p16","2023-02-06T16:42:05Z","hu3rror/scoop-muggle","2023-02-06T16:42:05Z","hu3rror/scoop-muggle","An editor for Animal Crossing: New Horizons design patterns"
"acorn","0.5.1","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","A simple application deployment framework for Kubernetes."
"acpica","20221020","2023-02-05T04:32:10Z","warexify/scoop-edk2-buildtools","2023-02-05T04:32:10Z","warexify/scoop-edk2-buildtools","ACPICA tools for the development and debug of ACPI tables"
"AcronisTrueImage","2020.24.5.1","2023-02-06T05:16:33Z","kkzzhizhou/scoop-zapps","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","The Best Computer Backup Software"
"across","0.1.3","2022-01-17T15:01:50Z","ArkToria/scoop-bucket","2022-01-17T15:01:50Z","ArkToria/scoop-bucket","A GUI Client for V2Ray"
"acrylic","2.1.1","2023-02-06T01:51:41Z","ptbwu/dango","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","A local DNS proxy for Windows which improves the performance of your computer by caching the responses coming from your DNS servers and helps you fight unwanted ads through a custom HOSTS file."
"acrylicdns","2.1.1","2023-02-06T16:26:46Z","Brawl345/scoop-bucket","2023-02-06T16:26:46Z","Brawl345/scoop-bucket","Acrylic is a local DNS proxy for Windows which improves the performance of your computer"
"AcrylicDNSProxy-Portable","2.1.1","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:15:28Z","ACooper81/scoop-apps","Acrylic DNS Proxy. A local DNS proxy for Windows which improves the performance of your computer by caching the responses coming from your DNS servers and helps you fight unwanted ads through a custom HOSTS file."
"acrylicmenus","1.0.7","2023-02-06T12:59:19Z","Zliced13/MyScoop","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","A tiny application that applies acrylic effect to almost all existing Win32 context menus on Windows 10 and Windows 11 via native Win32 hooking API."
"act","0.2.42","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Local Github actions runner."
"actionlint","v1.6.23","2023-02-06T08:51:20Z","JamesWoolfenden/scoop","2023-02-06T08:51:20Z","JamesWoolfenden/scoop","Action lint is for checking your github workflows"
"actionlint-aoks","1.6.23","2023-02-06T16:40:27Z","AntonOks/scoop-aoks","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Static checker for GitHub Actions workflow files"
"ActiveGo","1.8.3.0","2023-02-05T06:44:50Z","dodorz/scoop","2023-02-06T17:07:28Z","anderlli0053/DEV-tools",""
"activegs","3.7.109","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","ActiveGS is an Apple IIGS emulator."
"activemq","5.17.3","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Multi-protocol and Java-based message broker"
"activemq-artemis","2.28.0","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Flexible & Powerful Open Source Multi-Protocol Messaging"
"ActiveMQ-Classic","5.17.3","2023-02-06T12:10:29Z","zhoujin7/tomato","2023-02-06T12:10:29Z","zhoujin7/tomato","Apache ActiveMQ® is the most popular and powerful open source messaging and Integration Patterns server."
"activeperl","5.26.3.2603","2021-10-07T13:06:13Z","shana/scoop-bucket","2021-10-07T13:06:13Z","shana/scoop-bucket",""
"ActivePresenter","8.0.4","2020-09-01T09:57:23Z","L-Trump/scoop-raresoft","2020-09-01T09:57:23Z","L-Trump/scoop-raresoft","ActivePresenter是一款非常好用且功能最全的屏幕教学录像工具"
"activexcompatibilitymanager","1.00","2022-06-21T16:00:55Z","kodybrown/scoop-nirsoft","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This utility allows you to easily disable/enable ActiveX components on Internet Explorer browser. It disables the desired ActiveX component by setting the ""kill bit"" of the desired CLSID under the following Registry key: HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Internet Explorer\ActiveX Compatibility"
"activexhelper","1.12","2022-06-21T16:00:55Z","kodybrown/scoop-nirsoft","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","ActiveXHelper is a small utility that allows you to view essential information about ActiveX components installed on your computer. You can view the entire (and very large !) list of ActiveX components by loading it from HKEY_CLASSES_ROOT\CLSID Registry key, or alternatively, display only the ActiveX components that you specify. In addition, you can temporarily disable specific ActiveX components. When ActiveX components are disabled, they cannot be used by any software, until you enable them again."
"ActivityWatch","0.12.1","2023-02-05T21:44:09Z","AyoungDukie/personal_bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","An open source, privacy-first, cross-platform, and a great alternative to services like RescueTime, ManicTime, and WakaTime."
"actools","0.8.2467.39678","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Alternative launcher for Assetto Corsa named Content Manager, and some utils as well"
"acttools","2.4","2023-02-06T16:42:05Z","hu3rror/scoop-muggle","2023-02-06T16:42:05Z","hu3rror/scoop-muggle","KMS Local Activation..."
"adamem","1.0-dos","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","The Portable Coleco ADAM Emulator"
"adapter","2.1.2","2023-02-06T12:59:19Z","Zliced13/MyScoop","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","An FFmpeg powered back-end with VLC rendered previews, file size estimation, and a modern user interface."
"adapterwatch","1.05","2022-06-21T16:00:55Z","kodybrown/scoop-nirsoft","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","AdapterWatch displays useful information about your network adapters: IP addresses, Hardware address, WINS servers, DNS servers, MTU value, Number of bytes received or sent, The current transfer speed, and more. In addition, it displays general TCP/IP/UDP/ICMP statistics for your local computer."
"ADarkRoomPortable","2022.05.01","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Minimalist text adventure"
"adb","33.0.3","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Android SDK platform-tools includes tools that interface with the Android platform, such as adb and fastboot"
"adblink","5.1","2023-02-06T00:08:34Z","naderi/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","adbLink provides a link between your Android device and your computer."
"AddBenjaminMichaelisScoopBucket","1.0.0","2023-01-27T00:59:11Z","BenjaminMichaelis/ScoopBucket","2023-01-27T00:59:11Z","BenjaminMichaelis/ScoopBucket","Setups my personal scoop bucket."
"AddLocalRepoBucket","1.0.0","2022-10-25T03:37:46Z","MarkMichaelis/ScoopBucket","2022-10-25T03:37:46Z","MarkMichaelis/ScoopBucket","Setups my personal scoop bucket."
"AddMarkMichaelisScoopBucket","1.0.0","2022-10-25T03:37:46Z","MarkMichaelis/ScoopBucket","2022-10-25T03:37:46Z","MarkMichaelis/ScoopBucket","Setups my personal scoop bucket."
"addrview","1.01","2022-06-21T16:00:55Z","kodybrown/scoop-nirsoft","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Extract URL addresses from HTML pages."
"ade","4.5.11","2023-02-02T04:36:00Z","scoopcn/scoopcn","2023-02-02T04:36:00Z","scoopcn/scoopcn","Optimize your reading experience with the best eBook reader across formats."
"adeptiscanner-gi","1.5.1","2023-01-23T08:35:05Z","LazyGeniusMan/Scoop-Genshin","2023-01-23T08:35:05Z","LazyGeniusMan/Scoop-Genshin","OCR-based inventory scanner for Genshin Impact."
"adexplorer","1.52","2023-01-25T20:29:58Z","niheaven/scoop-sysinternals","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Active Directory Explorer is an advanced Active Directory (AD) viewer and editor."
"AdguardForWindows-installer","7.11.2","2023-02-03T06:33:29Z","zhihaofans/Milk","2023-02-03T06:33:29Z","zhihaofans/Milk","AdGuard is a unique desktop program that has all the necessary features for the best web experience."
"adguardhome","0.107.23","2023-02-05T06:44:50Z","dodorz/scoop","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Network-wide ads & trackers blocking DNS server"
"adguardhome-beta","0.108.0-b.26","2023-02-06T08:08:36Z","beerpiss/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Network-wide ads & trackers blocking DNS server (beta version)"
"adi-diffampcalc","4.0.34.11","2023-02-04T04:00:54Z","SayCV/scoop-cvp","2023-02-04T04:00:54Z","SayCV/scoop-cvp","ADI's new ADI DiffAmpCalc™ is a free, downloadable calculator for designing differential amplifier circuits."
"adi-ltspice","17.0.24.0","2023-02-04T04:00:54Z","SayCV/scoop-cvp","2023-02-04T04:00:54Z","SayCV/scoop-cvp","A powerful simulation software, schematic capture and waveform viewer for improving the simulation of analog circuits."
"adiirc","4.3","2023-02-06T00:12:44Z","chawyehsu/dorado","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","AdiIRC is a free Internet Relay Chat (IRC) client."
"adinsight","1.2","2021-06-01T19:12:53Z","mogeko/scoop-sysinternals","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","AdInsight. LDAP (Light-weight Directory Access Protocol) real-time monitoring tool aimed at troubleshooting Active Directory client applications."
"adobe-creative-cloud-cleaner-tool","4.3.0.278","2023-02-06T15:18:48Z","hoilc/scoop-lemon","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","A utility for experienced users to clean up corrupted installations of Adobe software."
"adobe-digital-editions","4.5.11","2023-02-05T21:10:52Z","brave-simpletons/scoop-the-business","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Optimize your reading experience with the best eBook reader across formats."
"adobe-flash-playerplugin-disable-updates-winconfig","0.0.1","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","This package disables the Adobe Flash Player Updater(Updates will be installed only by Scoop)."
"adobe-genp","2.7","2023-02-04T04:00:54Z","SayCV/scoop-cvp","2023-02-04T04:00:54Z","SayCV/scoop-cvp","Adobe GenP"
"adobe-reader-dc","22.003.20314","2023-01-31T10:52:25Z","mbl-35/scoop-srsrns","2023-01-31T10:52:25Z","mbl-35/scoop-srsrns","Adobe Reader. Global standard for reliably viewing, printing, and commenting on PDF documents."
"adobe-source-han-sans-cn-fonts","2.003","2023-02-05T06:44:50Z","dodorz/scoop","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Adobe Source Han Sans Subset OTF - Simplified Chinese OpenType/CFF fonts"
"adobe-source-han-sans-hk-fonts","2.003","2023-02-05T06:44:50Z","dodorz/scoop","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Adobe Source Han Sans Subset OTF - Traditional Chinese (Hong Kong) OpenType/CFF fonts"
"adobe-source-han-sans-tw-fonts","2.003","2023-02-05T06:44:50Z","dodorz/scoop","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Adobe Source Han Sans Subset OTF - Traditional Chinese (Taiwan) OpenType/CFF fonts"
"adobe-source-han-serif-cn-fonts","2.001","2023-02-05T06:44:50Z","dodorz/scoop","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Source Han Serif Subset OTF - Simplified Chinese OpenType/CFF fonts"
"adobe-source-han-serif-tw-fonts","2.001","2023-02-05T06:44:50Z","dodorz/scoop","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Source Han Serif Subset OTF - Traditional Chinese (Taiwan) OpenType/CFF fonts"
"adobeacrobatdc","21.001.20145","2023-02-04T04:00:54Z","SayCV/scoop-cvp","2023-02-04T04:00:54Z","SayCV/scoop-cvp","Adobe Reader. Global standard for reliably viewing, printing, and commenting on PDF documents."
"adobeacrobatdcpro","21.001.20142","2023-02-04T04:00:54Z","SayCV/scoop-cvp","2023-02-04T04:00:54Z","SayCV/scoop-cvp","Adobe Reader. Global standard for reliably viewing, printing, and commenting on PDF documents."
"AdobeAcrobatReader-Install","22.003.20314","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:15:28Z","ACooper81/scoop-apps","Adobe Acrobat Reader DC. Not only view, but print, sign, and annotate PDFs with the free Adobe Acrobat Reader DC."
"AdobeAfterEffectsCC2020","17.0.5.16","2020-09-01T09:57:23Z","L-Trump/scoop-raresoft","2020-09-01T09:57:23Z","L-Trump/scoop-raresoft","AE，后期制作神器"
"AdobeAuditionCC2020","13.0.9","2020-09-01T09:57:23Z","L-Trump/scoop-raresoft","2020-09-01T09:57:23Z","L-Trump/scoop-raresoft","Adobe Audition，我最喜欢用的音频编辑软件"
"AdobeCCGenP","2.6","2020-09-01T09:57:23Z","L-Trump/scoop-raresoft","2020-09-01T09:57:23Z","L-Trump/scoop-raresoft","Adobe CC GenP, Adobe公司CC系列软件激活工具"
"AdobeCreativeCloud-ManualInstall","5.9.0.372","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:15:28Z","ACooper81/scoop-apps","Adobe Creative Cloud. Creative Cloud for desktop is a great place to start any creative project."
"AdobeCreativeCloudCleanerToolCLI-Portable","4.3.0.278","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:15:28Z","ACooper81/scoop-apps","Adobe Creative Cloud Cleaner Tool. A utility for experienced users to clean up corrupted installations of Adobe software."
"AdobeCreativeCloudPreW10-ManualInstall","5.2.1.441","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:15:28Z","ACooper81/scoop-apps","Adobe Creative Cloud. Creative Cloud for desktop is a great place to start any creative project."
"AdobeDNGConverter","15.1.0","2023-01-03T23:21:02Z","ncruces/scoop","2023-01-03T23:21:02Z","ncruces/scoop","DNG file converter"
"AdobeDNGConverter-ManualInstall","15.1.1","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:15:28Z","ACooper81/scoop-apps","Adobe DNG Converter. The Adobe DNG Converter enables you to easily convert camera-specific raw files from supported cameras to a more universal DNG raw file."
"AdobeIllustrator","25.0.0.60","2023-02-06T05:16:33Z","kkzzhizhou/scoop-zapps","2023-02-06T17:07:28Z","anderlli0053/DEV-tools",""
"adobeillustratorlite","25.2.1.236","2023-02-04T04:00:54Z","SayCV/scoop-cvp","2023-02-04T04:00:54Z","SayCV/scoop-cvp","Adobe Illustrator 精简版本"
"AdobeLightroomClassic","1.0.0007","2022-10-25T03:37:46Z","MarkMichaelis/ScoopBucket","2022-10-25T03:37:46Z","MarkMichaelis/ScoopBucket",""
"AdobePhotoshopCC","21.2.4.323","2023-02-06T05:16:33Z","kkzzhizhou/scoop-zapps","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","zdBryan Photoshop精简版本"
"AdobePhotoshopCC2020","21.2.2.289","2020-09-01T09:57:23Z","L-Trump/scoop-raresoft","2020-09-01T09:57:23Z","L-Trump/scoop-raresoft","Photoshop应该是大家都耳熟能详的软件了，这个是精简版本"
"adobephotoshopcclite","22.3.1.122","2023-02-04T04:00:54Z","SayCV/scoop-cvp","2023-02-04T04:00:54Z","SayCV/scoop-cvp","Adobe Photoshop zdBryan 精简版本"
"AdobePremiereProCC2020","14.3.1","2020-09-01T09:57:23Z","L-Trump/scoop-raresoft","2020-09-01T09:57:23Z","L-Trump/scoop-raresoft","Pr是十分出名的剪辑软件，这个是精简版本"
"adom","3.3.3","2020-12-24T10:22:09Z","dmrasf/scoop-dmr","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","A roguelike with a mix of story, RPG, exploration, and strategic and flexible combat."
"adoptopenjdk-11-openj9-cn-ustc-mirror","11.0.11-9-0.26.0","2023-02-05T09:17:48Z","athrunsun/scoop-bucket","2023-02-05T09:17:48Z","athrunsun/scoop-bucket","AdoptOpenJDK 11 with Eclipse OpenJ9 JVM, China USTC mirror"
"adoptopenjdk-8-openj9-cn-ustc-mirror","8u292-b10-0.26.0","2023-02-05T09:17:48Z","athrunsun/scoop-bucket","2023-02-05T09:17:48Z","athrunsun/scoop-bucket","AdoptOpenJDK 8 with Eclipse OpenJ9 JVM, China USTC mirror"
"adoptopenjdk@11.0+28","11.0+28","2023-02-04T17:52:14Z","rivy/scoop-bucket","2023-02-06T17:07:28Z","anderlli0053/DEV-tools",""
"adpcm-xq","0.3","2023-02-06T15:18:48Z","hoilc/scoop-lemon","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Xtreme Quality IMA-ADPCM Encoder / Decoder."
"adrestore","1.2","2021-06-01T19:12:53Z","mogeko/scoop-sysinternals","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Undelete Server 2003 Active Directory objects."
"ADRIFT5","5.0.36","2022-10-30T19:26:34Z","douglasamcintosh/dougbucket","2022-10-30T19:26:34Z","douglasamcintosh/dougbucket","ADRIFT Developer is a Windows application that allows you to create complex interactive fiction games quickly and easily."
"adripsx","1.0.5","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","AdriPSX is a Sony PlayStation emulator, It can run several games designed for the PSX console on a PC running Windows 9x, ME, NT, 2000, XP or DOS. its perfomance depends heavily on your PC configuration, and what kind of PSX game you are trying to run. AdriPSX will never substitute a true PSX but it can give you the excitement to run your favorite games on your PC. Many games will not work properly or not work at all."
"aDrive","3.17.0","2023-02-06T09:33:13Z","echoiron/echo-scoop","2023-02-06T13:12:02Z","ygguorun/scoop-bucket","阿里云盘是一款速度快、不打扰、够安全、易于分享的网盘，由阿里巴巴集团出品"
"adrive-portable","3.3.0","2022-05-07T12:57:09Z","hetingde/Meta","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","aDrive is a fast, non-intrusive, secure and easy-to-share personal netdisk where you can store, manage and explore things, and build a flourishing digital world."
"AdvanceCOMP","2.5","2023-02-05T06:44:50Z","dodorz/scoop","2023-02-06T17:07:28Z","anderlli0053/DEV-tools",""
"advanced-combat-tracker","3.6.0.275","2022-02-03T00:57:02Z","pigsflew/scoop-arbitrariae","2022-02-03T00:57:02Z","pigsflew/scoop-arbitrariae","Advanced Combat Tracker is a plugin-extendable MMORPG Log Parser."
"advanced-ip-scanner","2.5.4594.1","2023-02-06T01:09:21Z","duzyn/scoop-cn","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","Network scanner that can analyse LAN, show network devices, and provide remote control via RDP and Radmin."
"advanced-rest-client","17.0.9","2023-01-31T02:49:41Z","jat001/scoop-ox","2023-02-06T17:07:28Z","anderlli0053/DEV-tools","A developer tool to test a HTTP request."
